"","catalogNumber","scientificName","year","sex","stateProvince","decimalLatitude","decimalLongitude","wingID","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM10x","LM11x","LM12x","LM13x","LM14x","LM15x","LM16x","LM17x","LM18x","LM19x","LM20x","LM21x","LM22x","LM23x","LM24x","LM25x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","LM10y","LM11y","LM12y","LM13y","LM14y","LM15y","LM16y","LM17y","LM18y","LM19y","LM20y","LM21y","LM22y","LM23y","LM24y","LM25y"
"27","UCSB_IZC00028872","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00028872_L",0.292272015430694,0.282089449678845,0.294799411484781,0.0959345785059032,0.0719037135435036,-0.105760598908932,-0.158583062366563,-0.190653775318395,-0.209065174688221,-0.17857252533159,-0.340789969784702,-0.353470165889784,-0.0988478843839125,-0.0283058706281644,0.069061709535459,0.106589650910521,0.138781293957595,0.268818389148491,0.280996197861919,0.0733818808196289,-0.0558010984483387,-0.0759704794118848,-0.10681015679743,-0.0557267690571655,-0.0162707598622505,-0.0161178026467942,0.0369650094635009,0.056484752697115,0.16412847219092,0.135496553669767,0.151219570141535,0.0737830046691116,0.0767013109846707,0.0400245669589634,-0.0295311160590813,-0.0260273824364469,-0.0509455883195776,-0.122857985382867,-0.0927028371553326,-0.123648784193617,-0.112924940570665,-0.0760395366204592,-0.056742433861136,-0.0252417741088605,0.0670922017689691,0.0256707972891089,0.0257471128977757,-0.0432755184658786,-0.0640552004704854,-0.0132024524402406
"28","UCSB_IZC00028872","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00028872_R",0.295279452716934,0.279463516735359,0.284930736736748,0.0910681648622357,0.0711534042939483,-0.108163555396574,-0.159240792783889,-0.189832692332614,-0.21194704566682,-0.173161678845202,-0.348855886657849,-0.354202266773054,-0.0991547958129091,-0.0232795002514049,0.0785659810616665,0.108101806401123,0.143118286956457,0.271491135451849,0.279950861151155,0.0670029059096939,-0.0520336782966794,-0.0739359256391708,-0.107729110742894,-0.0532777023481376,-0.0153116207299722,-0.0136243260329513,0.0324252834835731,0.049975531818187,0.161834077972399,0.134186187928669,0.151718415872187,0.0769884205981355,0.0757148396805259,0.0428331585526248,-0.0306702051616744,-0.0269041550545776,-0.0478698395962402,-0.120059788645855,-0.0943652426937396,-0.12379164333136,-0.113072561595358,-0.0753099512843191,-0.0526701284203004,-0.0220641006632269,0.0700786758600222,0.0244926752203375,0.0261488483461559,-0.0417816690717629,-0.0679513916463141,-0.0162611121351354
"29","UCSB_IZC00028872","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00028872_L",0.284988597127618,0.277493883166335,0.287263890475767,0.0949030887321382,0.0717135677103151,-0.102656185157273,-0.157186319261352,-0.187877947643721,-0.204528058112696,-0.173755738799646,-0.338030053137783,-0.352047848631257,-0.0989622753924745,-0.0242435106520611,0.0749054395476731,0.108656359548188,0.134230274619876,0.264323898840447,0.276924718919808,0.0699174595873229,-0.0510783348318228,-0.0762424847154991,-0.107333109214037,-0.0547107951742835,-0.0166685175515795,-0.0157278223359718,0.0368609682990564,0.05619999667255,0.163879954433322,0.133566479152269,0.151250827483833,0.0735078008297298,0.0760518061058639,0.0436785895362552,-0.0288777036554088,-0.0278528329236383,-0.0520733034118898,-0.121658083161969,-0.0933611240667508,-0.126616776704316,-0.111323511863335,-0.0737035024241365,-0.0549290478009667,-0.0239478221213445,0.0660016017937241,0.0254483161340083,0.0253858538143045,-0.0436526023818483,-0.0648426130804756,-0.0132654483228736
"30","UCSB_IZC00028872","Halictus ligatus",2016,"Female","California",34.41774,-119.86552,"UCSB_IZC00028872_R",0.289139969118241,0.275769918395166,0.280971285516383,0.0905325301852272,0.0685285150950274,-0.10715072991827,-0.157987441530254,-0.188014636904217,-0.206386091975176,-0.170253813096068,-0.340789022389227,-0.35115657036186,-0.0986292060283584,-0.0257554245865651,0.071312997418502,0.110335687067891,0.143961307741101,0.266880307304347,0.279211634245746,0.0656263465157546,-0.0521573155825565,-0.0745643118851266,-0.104978583391478,-0.0495810272483756,-0.0148663237058524,-0.0129029963174676,0.0337226494057374,0.0520272948075956,0.160660455115665,0.133830449536474,0.149598612685663,0.0767531624873772,0.0736338582884751,0.0435607231795494,-0.029438430895616,-0.0280833698426325,-0.045770301102373,-0.120534326309399,-0.0947426537304222,-0.124515912339872,-0.11151317358012,-0.0764291772224573,-0.0526053170996703,-0.0219590806008849,0.0684330005866756,0.0250793361936793,0.0257360060371713,-0.0418160675429464,-0.0658035048870409,-0.0169212368531574
"31","UCSB_IZC00030129","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030129_R",0.33645266390516,0.322065282907633,0.323050300939747,0.111888489792983,0.0872307278983694,-0.127026948932745,-0.185823402554838,-0.224710576957343,-0.241550710947028,-0.212294497197459,-0.407221550947027,-0.415544250941629,-0.111019579752558,-0.0276413019447105,0.0981476351712276,0.13911530268791,0.171506533681499,0.306519730165869,0.322984498415119,0.0841912667092391,-0.0611791306401228,-0.086997674941514,-0.117083510673628,-0.06265412962275,-0.0224051662214069,0.0060911901799166,-0.0176909344999915,-0.0244141078156575,-0.140587698709222,-0.124759449327699,-0.13592796816053,-0.0694199962751266,-0.0708790850288024,-0.0404570189820336,0.0272308379733615,0.0385268425666486,0.0556103148374557,0.108030050379262,0.0797683658103071,0.109502057153547,0.101623817554881,0.0628429303597298,0.0402980443557738,0.0128168403739935,-0.067555385508163,-0.0251313577488477,-0.0257564908893137,0.0382316995130504,0.054624406252367,0.00738209563508472
"32","UCSB_IZC00030129","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030129_L",0.280559590944303,0.276064751433571,0.288215771248383,0.101955566565793,0.0758995513930083,-0.0948758840207582,-0.156699047391405,-0.189931920713143,-0.203522153041932,-0.181176376728756,-0.339272829260524,-0.355030894645974,-0.101021189138634,-0.024772871243142,0.0785770774001751,0.11383829491698,0.14142047036773,0.253794158875772,0.267566826246066,0.0755145599125236,-0.0505160934248166,-0.0728283118835471,-0.105198454270819,-0.0566307573829234,-0.0219298361579198,-0.0168365245520113,0.033181295467774,0.0533256567467162,0.164064063103166,0.13683077532575,0.154845923912766,0.0781225637463289,0.0766627003022696,0.0412348948074732,-0.0306177529667727,-0.0327633587099761,-0.0587157536877893,-0.126561084138506,-0.0949401952477908,-0.121276870035723,-0.112764432413419,-0.0757379165461151,-0.0549219691802814,-0.0240601744041077,0.0729123204190499,0.027637780276085,0.0254869632597458,-0.0437159531974838,-0.0628099628611122,-0.00858298942604064
"33","UCSB_IZC00030181","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030181_L",0.288376401994957,0.279808576060099,0.288456360196685,0.0970101492171523,0.0720432665480712,-0.101005522564929,-0.159968177694695,-0.184366997306833,-0.205620951692327,-0.187703033870035,-0.331991717759614,-0.34399124087881,-0.0989472908066847,-0.0319340617043903,0.0666360910398844,0.112279648494505,0.14167164042191,0.256930798124859,0.274542136416007,0.0710903283680529,-0.0527335348249014,-0.0662026304764142,-0.10848087927245,-0.0544963745012407,-0.0214029835288696,-0.0158543444888327,0.0358133716136917,0.0571094223818639,0.169335511449502,0.137516342581673,0.153454708301637,0.0788037283171271,0.0781797053935433,0.0433736775647735,-0.0287764662736452,-0.0358139172916262,-0.0560419620812522,-0.122460610555027,-0.0928287280846494,-0.124003726530098,-0.114421978733076,-0.0775357329212784,-0.0594456025281168,-0.024409692932033,0.0676492674649599,0.0254913396926732,0.0241998408707555,-0.0418436914563135,-0.0644565974064717,-0.0130338643497902
"34","UCSB_IZC00030181","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030181_L",0.291962449688228,0.285615678562061,0.292003953856721,0.0971010946841241,0.0733162130561339,-0.104363539328512,-0.16076020545876,-0.188453291193865,-0.208416764019499,-0.191947915338254,-0.331114777067605,-0.352175527231536,-0.10819500188987,-0.0327050794336605,0.0710164546806747,0.114573341788124,0.143426516004432,0.263547180894277,0.27818473638087,0.0738419403367496,-0.0525158864915905,-0.0688075567434705,-0.10789808065912,-0.0548298924797474,-0.0224060425969081,-0.0154462447889362,0.0349529352544807,0.0543913792475932,0.168899610255899,0.136416905366359,0.15622015806035,0.0782385409964437,0.0804140694296846,0.0421509327848801,-0.0272012321578182,-0.0354488083528846,-0.0575549521209652,-0.123464069280782,-0.0915144190551527,-0.123378757457074,-0.113908734881488,-0.0746367323530033,-0.0622449872325713,-0.0259691265478965,0.0655979935721011,0.0254143208886257,0.0249589354367913,-0.0435762264395575,-0.063170389543725,-0.0101411010813536
"35","UCSB_IZC00030181","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030181_R",0.285560673012153,0.282168511743675,0.29132813212482,0.0947495870002787,0.0710817885314608,-0.0977623428077276,-0.156727091090504,-0.190683867391593,-0.203688151187692,-0.184025996987369,-0.328333090131714,-0.342366673924654,-0.0953460078977637,-0.0279988706705271,0.070931829627581,0.113647867356798,0.142085413365468,0.25732656386607,0.273557610583695,0.0705485915707521,-0.0612780235451172,-0.0736458884957377,-0.111052016728385,-0.0578347719397713,-0.022243775984188,-0.0190699656073936,0.0382240978358497,0.0555038377871023,0.172037409841247,0.135807447972359,0.15711796066975,0.0757890048736356,0.0778734093166144,0.0451962807195235,-0.029278206061936,-0.0356008264071643,-0.0585194008379554,-0.122459532670775,-0.0927513086347351,-0.125088150030313,-0.113549164867925,-0.0771510927993937,-0.0602020727306313,-0.0287188699940109,0.0705281532890542,0.0260303651176742,0.0258390237772484,-0.0427960153642678,-0.0640819867322825,-0.0106803984612879
"36","UCSB_IZC00030181","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030181_R",0.293063644937347,0.285284520086439,0.293961460277482,0.097738918710745,0.0705976975370688,-0.102320646769313,-0.160257086876072,-0.191196695407263,-0.209211618839444,-0.186420732639539,-0.336462367429808,-0.34807554152903,-0.102437299280474,-0.0286308114859427,0.0745692873337571,0.112443264720786,0.142442241967722,0.260694027814618,0.277938984186492,0.0726093201695585,-0.0562224740177759,-0.0748485132953158,-0.107949255770482,-0.0558966515162211,-0.0214136728853406,-0.0213233356222856,0.0394377261820767,0.0551122767746118,0.170900047693815,0.138620909925427,0.157059497457336,0.075117190299363,0.0787609945913944,0.0431838162955431,-0.0286914764029225,-0.0353527014229999,-0.0564396939001425,-0.121857505802405,-0.0895727303376553,-0.125924304668809,-0.116194320170731,-0.0764893484479403,-0.0601864259431852,-0.0289722445642318,0.0677162421339466,0.0253085420115171,0.0264044523150591,-0.0421362013851033,-0.065621299619691,-0.00886010739198072
"37","UCSB_IZC00030436","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030436_L",0.283143232175002,0.279132097412916,0.291655080952641,0.102603651710808,0.0767214586546015,-0.0967845473129158,-0.156520007709441,-0.191948023030661,-0.21255732883994,-0.187003067258045,-0.341272677447753,-0.352645701280332,-0.109032311352692,-0.0221582870362992,0.0736896084820891,0.11179727628855,0.143940054262995,0.261680279932317,0.276306432167154,0.0768420429278088,-0.0540445232947,-0.0675604409834476,-0.108378287448257,-0.0536160568795376,-0.0239899550928625,-0.0203533915168576,0.0386175868648228,0.0565718459660253,0.174611569652911,0.139949241853815,0.158058129508232,0.0782324501003578,0.0812517818098704,0.0445230580236287,-0.0286277552703708,-0.0353130946979761,-0.0563130573725665,-0.127260294094911,-0.0956217295478494,-0.127767929174545,-0.115456938810333,-0.0783418147875057,-0.0598768102638529,-0.0246096923216333,0.0686557193623852,0.0249231931449521,0.0250205099728485,-0.0429948160081903,-0.0662119588740698,-0.0116658035191814
"38","UCSB_IZC00030436","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030436_L",0.279317012733407,0.275469792178432,0.287654733051828,0.101072244827376,0.0763409671697856,-0.0959964472994597,-0.154549650722686,-0.190168369600247,-0.210385389312259,-0.183043721577987,-0.337265043517875,-0.3407036925961,-0.105618327009589,-0.0239015421351751,0.0697579443438534,0.111055482152237,0.14166406673973,0.261178887168224,0.270130740320093,0.0747883524512946,-0.0516377720014217,-0.071653376371767,-0.106272032804646,-0.052155578477339,-0.0250792797097065,-0.017759485761259,0.0373440529591676,0.0543723723143334,0.171945862519873,0.140854318847997,0.157121038885576,0.0791641622290124,0.0794872641698076,0.0474226214219726,-0.028765529024305,-0.0370443228832019,-0.0606358627589351,-0.125291092940119,-0.0954891812184314,-0.127244847717167,-0.114772172383823,-0.0784236540116558,-0.0568836576224299,-0.0251298780286445,0.0700908160715605,0.0257195901422906,0.0245062020208561,-0.0427920502957943,-0.0658853736027227,-0.0119111933339494
"39","UCSB_IZC00030436","Halictus ligatus",2019,"Female","California",34.4183,-119.8776,"UCSB_IZC00030436_R",0.351181533362642,0.331278610594413,0.338678235790667,0.117131340251939,0.0890341295577582,-0.127610522815835,-0.189919627655937,-0.236481597932293,-0.258162899197819,-0.224748272398766,-0.41199501677393,-0.426844534618322,-0.120843532137495,-0.0286697403451644,0.0982645083462526,0.146231012219095,0.182811065329633,0.324262105031782,0.336345349039292,0.0831283129395997,-0.063742714072725,-0.085527676501741,-0.131384256475161,-0.0650031931142813,-0.0274126184235845,0.00852515691503035,-0.0263680133304346,-0.031972499232696,-0.139635634475924,-0.112552872303779,-0.124991466504007,-0.0619546019178252,-0.0676917349865947,-0.0373943942894389,0.0240745831602529,0.0298793542245771,0.0479958415787336,0.101707056818038,0.078804459257438,0.101756341826645,0.0893066015370423,0.0580475508856285,0.0430653443081957,0.0134088206369237,-0.0547299484987,-0.0170067679676225,-0.0196112703424936,0.0359188918388872,0.0527405892430197,0.00867861161910612
"40","UCSB_IZC00034038","Halictus ligatus",2019,"Female","California",34.4215,-119.8827,"UCSB_IZC00034038_L",0.284533656668158,0.280787330445433,0.290898669524662,0.094162627335836,0.0708988419552279,-0.103561662458232,-0.152845277621235,-0.189879912186634,-0.208390441644659,-0.179556310159686,-0.328110984373574,-0.341002911328556,-0.0953276520628518,-0.0271953973584563,0.0703612303557864,0.109179754839424,0.13434725149003,0.263297002191841,0.27510765865572,0.0700659285785423,-0.0576603564960692,-0.078600328149932,-0.105240323235722,-0.0553252022487216,-0.0209431927163375,-0.0149307121096977,0.038041294265995,0.0599909092211555,0.170549890839753,0.137052137818433,0.156125009510201,0.080515845589015,0.0799384714826823,0.0483950017370547,-0.031609165281825,-0.0301690626140686,-0.0559084340103535,-0.126894921941551,-0.0992999487457751,-0.130929816528363,-0.118017064666346,-0.08070047518445,-0.0588083111269245,-0.0226660576215554,0.0688708774280675,0.0242575923064292,0.0258170579284238,-0.039958101856271,-0.065668720526254,-0.0139932959137815
"41","UCSB_IZC00034038","Halictus ligatus",2019,"Female","California",34.4215,-119.8827,"UCSB_IZC00034038_L",0.291420415050931,0.285820404943065,0.293312433155967,0.0965567931485152,0.0718410282838202,-0.103619482499865,-0.158635020629246,-0.191508637688112,-0.212200980891879,-0.181372213864086,-0.335349408281446,-0.34754812224858,-0.0988886294456398,-0.0238686186352587,0.0658191800481636,0.112810067891583,0.138614938860767,0.266743922567977,0.278926681005428,0.0726981590094018,-0.0591275609681701,-0.0813180651210555,-0.106802205925505,-0.0533227194895634,-0.0210023582772111,-0.0155380286923237,0.0358548819565568,0.058800431335884,0.169602042104214,0.137859319667279,0.156593054989795,0.078739496466529,0.0811453725958115,0.0419187354110641,-0.0291594321620539,-0.0282935395961964,-0.0531852253006646,-0.129033582692893,-0.0976153564763817,-0.130751017760601,-0.115929562454481,-0.0822021987156988,-0.0577754865797234,-0.0224069658638453,0.0693281526138209,0.0238354781810898,0.0245029816933153,-0.0387470884414487,-0.0637505938130656,-0.0137918684659914
"42","UCSB_IZC00034038","Halictus ligatus",2019,"Female","California",34.4215,-119.8827,"UCSB_IZC00034038_R",0.292754838596916,0.282312536883185,0.286030269978988,0.0963053897583738,0.0699344678082055,-0.108227123326459,-0.157122467859208,-0.197444235424369,-0.212395891646004,-0.176411153909903,-0.342233686124893,-0.354436967495425,-0.0982485717104884,-0.0216309029329755,0.0746520229622253,0.114083091550901,0.141440775641608,0.261852177904934,0.278506336188891,0.0720641757374139,-0.0527936771818,-0.0721193845003525,-0.10466987519306,-0.0530328243700093,-0.0191693213366986,-0.0119970669785415,0.0326460079480395,0.0489589691534253,0.169079428398195,0.136265982834053,0.156821842519073,0.0798047228719913,0.080017754866967,0.0483428360294684,-0.028986899277288,-0.0366748308729106,-0.0531472364919616,-0.126525810033272,-0.0947105360202955,-0.1262787044095,-0.116998843650004,-0.0775010163029631,-0.0591380014528899,-0.0227168349599853,0.0697090294602122,0.0265093151171565,0.0261706945266524,-0.041039951697971,-0.064829797690231,-0.013781053887418
"43","UCSB_IZC00034038","Halictus ligatus",2019,"Female","California",34.4215,-119.8827,"UCSB_IZC00034038_R",0.288523947236435,0.278233802383645,0.280892684001852,0.0920677372489013,0.0726367319344613,-0.104128993109665,-0.155884341290258,-0.192765512868962,-0.209339738087178,-0.172074579026194,-0.337790775226894,-0.347029607900335,-0.0991941600572114,-0.0219882745403073,0.0705163863180931,0.111087515828698,0.140870802970262,0.260937220127695,0.274491881283563,0.070006954905503,-0.0544030949853985,-0.0743060841763568,-0.101680955168672,-0.0510109732248112,-0.0186685745768698,-0.0119200162995899,0.0360914387022923,0.0513013435257971,0.166045250622071,0.135485118590996,0.157929448895203,0.0796088399188878,0.077100869064315,0.0484656634426089,-0.0292424431906025,-0.0358391864919918,-0.0511521275271976,-0.126184425633376,-0.0974675675674622,-0.124246661168444,-0.11315322056179,-0.0805117602756294,-0.0595650251795863,-0.0216011649093,0.0693436638149322,0.0247118701496584,0.0243766513157165,-0.0412606651094302,-0.0639929798001039,-0.0143229143279756
"44","UCSB_IZC00034522","Halictus ligatus",2018,"female","California",35.830037,-120.949254,"UCSB_IZC00034522_L",0.289444663722084,0.283092302775204,0.288788357546627,0.0996765379891348,0.0803518599703345,-0.106905798446203,-0.157056519675134,-0.197250607482488,-0.21113302777428,-0.185059556059011,-0.337782104389069,-0.352874259212738,-0.0950321509603948,-0.022000908886694,0.0676237603107605,0.114105043285021,0.141861401353215,0.262013946908372,0.27580460433639,0.077703812259687,-0.0531700402646002,-0.0747296285955016,-0.106689921191382,-0.0558028673036705,-0.0249789002156581,-0.0141473319985756,0.0359712610076818,0.0513888756088288,0.163114145913124,0.138376957102508,0.158609890109172,0.0860136010700204,0.0805792004744629,0.0460302791298664,-0.0288981015855781,-0.0334143299578335,-0.0605539455190586,-0.127586090369542,-0.0984010329886974,-0.128008836245848,-0.116508714572943,-0.0772678616290044,-0.0571226464396082,-0.0225606980374044,0.0672003976392259,0.0247790833759431,0.0215164602163175,-0.0386857511858621,-0.0605513458928656,-0.00987346522432376
"45","UCSB_IZC00034522","Halictus ligatus",2018,"female","California",35.830037,-120.949254,"UCSB_IZC00034522_L",0.282596717817285,0.274735973305604,0.282758716650699,0.101213773523675,0.0771837545052208,-0.103596509012323,-0.156040141781115,-0.192251291091657,-0.207605225262443,-0.17823601672152,-0.338521012277094,-0.348937965563822,-0.093691212218916,-0.0230098291716285,0.0715796620054329,0.113480957428947,0.141852372161594,0.258561537014735,0.270941030507742,0.0753772987558899,-0.0544875517177034,-0.0703797677109571,-0.103095369244824,-0.0571288945708792,-0.0233010073319647,-0.0144569846060491,0.0331612660685783,0.0522304538486692,0.165879274814846,0.136496761715094,0.158620798750797,0.0820099177270438,0.0823543015174115,0.0480412071086918,-0.0295339376851828,-0.035606750716609,-0.0603351520722659,-0.126557433149072,-0.0996078384477934,-0.123873063891768,-0.111814372124261,-0.077523787479486,-0.0576858085010257,-0.0208090768258026,0.0670150207817731,0.0231600831150822,0.0239488833280541,-0.0420872397427788,-0.061243968699372,-0.0117825548345812
"46","UCSB_IZC00034522","Halictus ligatus",2018,"female","California",35.830037,-120.949254,"UCSB_IZC00034522_R",0.35105360458707,0.343774692014246,0.349729429589528,0.123769161376682,0.0936091820936778,-0.130085116395056,-0.196365151699561,-0.235246526154105,-0.258850675645877,-0.222892775855977,-0.409679291082155,-0.421201863511163,-0.119664579892567,-0.0301059554543393,0.094354479834778,0.13824714359619,0.171316010140376,0.319636907404938,0.335596994005502,0.0935564775182775,-0.0685101613426179,-0.0898481985332036,-0.131907213988774,-0.0700482763598452,-0.030238296246036,0.0138182441927223,-0.0333948854263993,-0.0423847024295703,-0.140155421552476,-0.111523307156955,-0.130908580155461,-0.0657822445908403,-0.0688760577211168,-0.0420300650846966,0.0269947768940934,0.0256907652295334,0.0528678944447947,0.100372976992489,0.0808383167393287,0.104578645840305,0.093678479662328,0.0672768402268991,0.0476157613392909,0.0198740109318118,-0.0575111994516135,-0.0187911062406301,-0.0201770602063328,0.0351966113416024,0.0532129741330862,0.0095183320478145
"47","UCSB_IZC00034522","Halictus ligatus",2018,"female","California",35.830037,-120.949254,"UCSB_IZC00034522_R",0.336505715525943,0.328163206454866,0.33677373570614,0.118691576253927,0.0911010374482298,-0.123662876665578,-0.187514535634129,-0.222845158308628,-0.24601933911698,-0.213151996092618,-0.403568829956749,-0.410908039661409,-0.111922242224789,-0.0269540521842176,0.0904072029202112,0.130771587958341,0.164519088435535,0.303175844168148,0.321583613175043,0.0907531907207186,-0.0623326790509948,-0.0830557943522703,-0.127447486195442,-0.0664081660026806,-0.0266546033206273,0.0154655127565884,-0.0324124493556325,-0.045614353720062,-0.150201905103779,-0.119816987190411,-0.141736663700842,-0.0716444355996423,-0.0737678405225685,-0.0439869981262795,0.0297510780014229,0.0323692335418715,0.0512535294573874,0.108625520360379,0.0864985900988058,0.111915191188545,0.0982111460217934,0.0686725077164543,0.0516180425176366,0.0220966376769034,-0.0599078649395583,-0.0206757615723212,-0.0211801914036031,0.0375619125084546,0.0566421906862201,0.0102643587022277
"48","UCSB_IZC00034592","Halictus ligatus",2019,"Female","California",34.4189,-119.8827,"UCSB_IZC00034592_R",0.291210806717911,0.285974015223507,0.29908045345284,0.0992524859506923,0.0718499842704125,-0.10128885749822,-0.156361436485796,-0.186641016052201,-0.203806059554085,-0.184727207088077,-0.337578717754386,-0.348820390286901,-0.107618609010376,-0.0322124137184466,0.0675384301854975,0.113626222081165,0.146392018745305,0.260307958663048,0.27706767866201,0.0749016542195016,-0.0573682245330256,-0.0762162334881631,-0.109335801489833,-0.0601350804612283,-0.0250916607511571,-0.0179055634448532,0.0359749099483967,0.0546742205422373,0.168833715825777,0.137208100335203,0.157387818332236,0.0727953273582032,0.0763536660038777,0.0484518813009705,-0.0299759119812975,-0.033725422955289,-0.0564717042058955,-0.12572145220967,-0.0957227586516559,-0.122584569018188,-0.11006331889498,-0.0780862477874922,-0.057971368548977,-0.0268537648579186,0.0700575421349183,0.0269403467670514,0.0286206129080519,-0.0460311722679981,-0.0647114523072455,-0.0114734343254619
"49","UCSB_IZC00034592","Halictus ligatus",2019,"Female","California",34.4189,-119.8827,"UCSB_IZC00034592_L",0.286003575039295,0.282762074917431,0.290016008245405,0.0927262785748413,0.0698634307125395,-0.100925615019413,-0.162453841282669,-0.192280201398805,-0.206482487170438,-0.180133891312719,-0.323499890624338,-0.340218537953265,-0.101405674795396,-0.0290674792021072,0.0698833494535399,0.117252308471188,0.144765796576097,0.263416327070677,0.273281227284534,0.0721480609874756,-0.0557188470898975,-0.0742483120845343,-0.114957003661918,-0.055711885539069,-0.0250147701984516,-0.0163409822728526,0.028955460643578,0.0534448216864447,0.166944972795829,0.133233531656333,0.159118451061475,0.0758514268371082,0.0761318752751558,0.0452857799543923,-0.0287839438690024,-0.0331096105932957,-0.0601667056198978,-0.122169981719064,-0.0904742827776109,-0.123315970866513,-0.114067123975793,-0.0751751270455922,-0.054984438678228,-0.0255653009700744,0.0680938789457075,0.0259824967121292,0.0254121891919884,-0.041747508732605,-0.0633610097763471,-0.00919289786327384
"50","UCSB_IZC00034592","Halictus ligatus",2019,"Female","California",34.4189,-119.8827,"UCSB_IZC00034592_L",0.292433882449002,0.285875173719898,0.294919159143541,0.0941448689226554,0.0719332988103642,-0.103871711609208,-0.16121405197497,-0.187640787484731,-0.208857343763379,-0.178707144326193,-0.333438215785038,-0.348488281166735,-0.102774591603504,-0.0300048749094589,0.0679790926255047,0.119108993263883,0.147460635804832,0.266439660940893,0.278165365365261,0.0734341443964078,-0.061089296148259,-0.0749773064032365,-0.11701465738742,-0.057559079944326,-0.0262569329357808,-0.0167020423201111,0.0334847340782172,0.0517030877072324,0.166354607192367,0.132338439951566,0.15710954144288,0.0760634691691704,0.0760245696452128,0.0474177364903923,-0.0277596414443255,-0.0356923136093446,-0.057628636575735,-0.123651846421149,-0.0898645179837278,-0.122862912033338,-0.111853293380206,-0.0768911864913992,-0.056273359609685,-0.0273829873200294,0.0674743944636523,0.0260184943978053,0.025720148385964,-0.0420858473697444,-0.0616354362939786,-0.00942520207169816
"51","UCSB_IZC00034592","Halictus ligatus",2019,"Female","California",34.4189,-119.8827,"UCSB_IZC00034592_R",0.29323943126664,0.284386878494051,0.30229461855207,0.0986548893347577,0.0738230145215408,-0.0996111829932379,-0.15706213272969,-0.189220828064095,-0.207529819091518,-0.186268008592196,-0.349874492573608,-0.349880356749382,-0.103828348198966,-0.0317730119706109,0.0677191982838496,0.116556605793522,0.149631088443789,0.263787378833633,0.281004450568518,0.0756064844993973,-0.0569150613293228,-0.0776104684594519,-0.113553100162299,-0.0604334072166894,-0.0231438204606997,-0.0179512169578482,0.0255558263042985,0.0548376053373675,0.172005464028334,0.13794080459957,0.158432204948623,0.0760231253230798,0.078419582900212,0.0449142716925971,-0.0261377112773477,-0.0393232869982102,-0.0547031458924045,-0.122155565318141,-0.0901004706836438,-0.122381592485937,-0.113174400629727,-0.0753038545306518,-0.0640390041969962,-0.0269102991455749,0.0706010963239439,0.0251398211096041,0.0256613138608116,-0.0424115538546029,-0.0640156889158864,-0.0109233255414665
"52","UCSB_IZC00034801","Halictus ligatus",2019,"female","California",34.4226,-119.8815,"UCSB_IZC00034801_L",0.342034797399103,0.329042082363668,0.342816852202952,0.120837762958348,0.089666909856608,-0.110489845766552,-0.185517405097811,-0.217605210625167,-0.240007482923284,-0.211067313803335,-0.403072073567145,-0.411969922279883,-0.115164031416285,-0.035255901637517,0.0748476141817537,0.125435905298035,0.16309721222898,0.304458207043962,0.327272965689981,0.0871498379080805,-0.061301277998218,-0.0879844430575361,-0.126165077878412,-0.0738196206889121,-0.0272405403914216,0.0194599966612368,-0.0281656690754914,-0.0500773653674354,-0.15161808746217,-0.121885478654973,-0.14286484963323,-0.0706191439744078,-0.0723012559736863,-0.0370851421882786,0.0290197788790088,0.0276184243002382,0.0486301409559627,0.115094940377635,0.08577724629322,0.110304985107974,0.0978340692319064,0.0669388786257644,0.0566972515661649,0.025715798665218,-0.0616043925622463,-0.0225891796951386,-0.0254781898220313,0.0399820335421785,0.0549214634636282,0.00629374673894619
